inj_tot_t,ev_time,ev_year,sky_nonceil_ht,sky_ceil_ht,vis_sm,wx_temp,wx_dew_pt,wind_vel_kts,gust_kts,inj_tot_f,inj_tot_s,inj_tot_m,dec_latitude,dec_longitude,total_seats,num_eng,afm_hrs_last_insp,rwy_len,acft_year,power_units
2,1956,2021,0,0,10,79,52,4,0,0,0,0,42.307638,-85.251317,2,1,10.5,10004,2015,180
2,1650,2019,0,0,10,72,37,8,0,0,0,2,36.375,-86.408332,2,1,75,6300,2016,180
1,1400,2022,0,0,10,82,64,6,0,0,0,0,32.995,-111.9158,2,1,4,4000,2017,180
2,1915,2021,9000,0,10,63,25,10,17,0,0,0,44.329,-93.3131,4,1,48.40000153,4257,2017,180
1,1805,2021,3400,6000,10,90,70,7,0,0,0,0,31.867308,-85.969686,4,1,54.40000153,1400,2018,180
1,1945,2022,0,0,10,91,72,11,15,0,0,0,38.340189,-75.509478,4,1,37,5000,2019,180
1,2230,2021,0,0,10,44,21,12,0,0,0,0,44.888722,-116.10175,2,1,3,6108,2019,180
2,1457,2021,2300,3700,10,73,63,12,0,0,0,0,27.497472,-80.372639,4,1,38.90000153,4000,2020,180
2,2218,2021,0,0,10,81,54,4,0,0,0,0,39.402357,-77.982999,4,1,59.29999924,8815,2021,180
2,1822,2016,2800,0,10,77,66,6,0,0,0,2,29.889999,-97.858612,2,1,8,5214,1944,185
1,1530,2014,0,0,10,75,48,3,0,0,0,0,34.848609,-111.78833,1,1,43.20000076,5132,2013,185
1,1555,2014,0,0,10,68,48,10,16,0,1,0,33.729167,-102.733886,2,1,9,2710,2014,185
1,2231,2022,8000,0,10,63,30,10,0,0,0,0,35.0444,-85.0201,2,1,5,4986,2020,186
2,2100,2022,0,0,10,81,55,8,15,0,0,0,38.44325,-121.50886,2,1,10,2200,2022,186
1,1615,2023,0,0,10,39,28,0,0,0,0,0,40.0078,-105.05,2,1,55.40000153,4700,2022,186
1,1557,2013,3000,10000,10,88,72,4,0,0,0,0,26.918888,-81.990837,1,1,22,5688,1982,190
1,2118,2020,3400,0,10,81,64,7,0,0,0,0,35.03449,-85.027535,4,1,0,4986,2004,190
1,2037,2017,25000,0,10,70,16,9,0,1,0,0,35.752223,-78.86444,2,1,4,2450,2009,190
1,1600,2021,0,0,10,84,63,7,0,0,0,0,28.473611,-82.455417,2,1,14,7001,2005,195
1,2023,2020,0,0,10,79,66,12,0,1,0,0,26.002833,-80.234444,2,1,15.39999962,3241,2007,195
2,1900,2015,4100,0,10,90,73,5,0,0,0,0,32.851112,-86.608055,3,1,10,4008,1953,200
1,1921,2013,0,0,10,79,21,11,0,0,1,0,32.630832,-110.634162,4,1,56,4207,1964,200
1,2141,2015,0,0,10,57,28,12,16,0,0,0,33.891944,-117.601387,4,1,10,3200,1965,200
2,830,2016,0,0,10,59,54,4,0,0,0,0,44.613334,-88.730834,4,1,78,4600,1966,200
2,2020,2012,0,0,10,86,48,24,32,0,2,0,36.850276,-101.221664,4,1,34,3311,1967,200
2,200,2017,0,0,10,63,45,3,0,0,0,2,61.411109,-149.515548,4,1,18,4010,1968,200
3,1735,2018,0,0,10,66,48,14,0,0,0,1,24.55611,-81.759445,4,1,2,4801,1968,200
2,50,2021,0,0,10,57,39,7,0,0,0,2,33.176889,-96.587681,4,1,0.200000003,7002,1969,200
2,56,2015,0,18000,10,72,66,0,0,0,2,0,32.128887,-81.235,4,1,90,9351,1969,200
2,7,2016,0,0,10,86,73,6,0,0,0,1,30.395833,-85.8125,4,1,21,10000,1969,200
5,40,2017,0,0,10,0,-8,3,0,0,0,0,43.064167,-108.459724,4,1,42,8204,1970,200
1,2057,2021,7000,0,10,84,52,7,0,0,0,0,35.038932,-106.60826,4,1,8,10000,1970,200
4,1910,2014,3800,9500,10,75,61,7,0,0,0,4,44.272499,-86.246948,4,1,14,2721,1971,200
2,220,2019,0,0,10,72,57,8,0,0,0,2,47.559444,-121.8636,4,1,5405,3000,1971,200
2,1400,2017,0,0,10,0,0,13,0,0,1,1,35.923053,-75.695831,4,1,3,4305,1971,200
2,1915,2018,0,0,10,79,43,6,0,0,1,1,41.453887,-87.006942,6,2,89,7001,1972,200
2,1915,2018,0,0,10,79,43,6,0,0,1,1,41.453887,-87.006942,6,2,89,7001,1972,200
1,253,2020,9000,0,10,81,75,9,0,0,0,0,30.0635,-95.5532,4,1,21.5,7009,1972,200
1,1430,2017,0,0,10,54,32,6,0,0,0,0,39.466945,-77.017501,4,1,19,1840,1973,200
1,2015,2022,0,0,10,57,25,7,0,0,0,1,39.243544,-77.149874,4,1,5,2000,1973,200
4,1700,2015,10,0,10,66,34,13,19,0,0,0,26.593055,-80.084999,4,1,47,3421,1973,200
4,2325,2014,6500,0,10,84,61,5,0,0,0,0,30.063333,-95.553054,4,2,7,3987,1973,200
4,2325,2014,6500,0,10,84,61,5,0,0,0,0,30.063333,-95.553054,4,2,7,3987,1973,200
2,2109,2019,0,6500,10,95,63,9,18,2,0,0,33.660017,-97.194533,3,2,24,6000,1973,200
2,2109,2019,0,6500,10,95,63,9,18,2,0,0,33.660017,-97.194533,3,2,24,6000,1973,200
2,1856,2022,0,0,10,75,45,6,0,0,0,0,34.015382,-83.873239,4,1,67.09999847,6001,1973,200
2,144,2011,0,0,10,84,70,13,0,2,0,0,30.622499,-96.353614,4,1,4,7000,1973,200
2,1446,2019,0,0,10,54,30,13,20,0,0,0,45.548053,-94.069725,4,1,0,7500,1973,200
3,1715,2014,0,0,10,79,39,5,0,0,0,2,46.788887,-90.758331,4,1,120,3000,1974,200
2,1630,2016,0,0,10,88,64,4,0,0,0,0,34.316665,-81.108055,6,2,85,5003,1974,200
2,1630,2016,0,0,10,88,64,4,0,0,0,0,34.316665,-81.108055,6,2,85,5003,1974,200
1,1740,2020,0,0,10,64,19,18,24,0,0,0,42.483333,-114.484725,4,1,59,8703,1974,200
2,1530,2017,0,0,10,79,64,11,0,0,0,0,27.983055,-82.763053,4,1,30,4108,1975,200
1,1736,2019,0,0,10,90,68,17,0,0,0,0,37.669166,-98.123886,6,2,100.9000015,4300,1975,200
1,1736,2019,0,0,10,90,68,17,0,0,0,0,37.669166,-98.123886,6,2,100.9000015,4300,1975,200
2,50,2020,0,0,10,37,25,8,0,0,0,0,38.657222,-90.651107,4,1,56,5000,1975,200
4,2355,2017,0,0,10,90,54,6,0,0,0,2,40.606666,-111.998611,4,1,86,5862,1975,200
4,1617,2021,0,0,10,63,36,4,0,0,3,1,41.5524,-87.9806,6,1,85.69999695,6500,1975,200
3,913,2015,0,200,2,46,45,20,27,3,0,0,36.909721,-76.195556,4,1,54,9001,1975,200
2,2235,2016,3000,16000,10,64,45,16,21,0,0,0,37.511943,-122.249443,4,1,0,2600,1976,200
4,2030,2020,0,0,10,75,52,8,0,0,0,0,38.652778,-122.898612,4,1,17,2652,1976,200
1,200,2020,0,0,9,63,48,6,0,0,0,0,34.346668,-119.060836,4,1,9,2665,1976,200
4,1757,2013,0,0,10,82,55,4,0,0,2,2,25.858333,-81.394721,4,1,52,2400,1977,200
2,2254,2019,0,9500,10,46,23,6,0,0,2,0,41.526943,-72.83139,4,1,63,3100,1977,200
2,2000,2014,0,0,10,0,0,22,0,0,0,0,38.129291,-122.559791,4,1,6.699999809,3300,1977,200
3,2102,2017,9500,0,10,90,72,7,0,0,0,1,27.977222,-82.759162,4,1,70,4108,1977,200
2,100,2018,0,8000,10,79,48,9,0,1,1,0,34.093334,-117.791664,4,1,15,4840,1977,200
2,2332,2014,0,0,10,54,7,11,15,0,0,0,33.465557,-105.548614,4,1,94,8120,1977,200
2,1520,2019,0,0,10,90,64,11,0,0,0,2,38.944999,-76.77333,4,1,34,2420,1978,200
1,1600,2015,1900,3700,5,72,72,4,0,0,1,0,37.185832,-87.675003,4,1,81,2875,1978,200
1,2000,2016,23000,0,10,68,39,10,0,0,0,0,42.721389,-82.596389,4,1,94,3100,1978,200
2,1656,2015,0,0,10,64,32,4,0,0,0,0,40.570278,-75.488334,4,1,13,3949,1979,200
2,1341,2022,15000,0,10,75,61,6,0,0,0,0,36.375081,-86.408412,4,1,1,6300,1979,200
2,1115,2017,0,1800,8,64,64,4,0,2,0,0,33.865276,-88.498886,4,1,0,4999,1980,200
2,1626,2020,0,2000,10,81,70,13,20,2,0,0,27.954166,-81.771385,4,1,87,5000,1981,200
2,5,2018,0,4300,7,64,52,7,0,2,0,0,48.49139,-122.942222,4,1,11,2905,1982,200
2,1550,2014,3000,0,7,84,73,8,0,0,0,2,26.609167,-80.824722,4,1,10,2961,1982,200
1,2120,2012,0,0,10,84,48,6,0,0,1,0,29.52111,-95.241943,2,1,0,4313,1983,200
1,2100,2021,0,7500,10,70,46,5,0,0,0,0,48.48,-113.96,4,1,42,2500,1984,200
2,1420,2019,0,0,10,63,55,7,0,0,1,1,29.941389,-81.317779,4,1,1,7997,1984,200
2,1830,2013,0,0,10,75,55,9,0,0,1,1,33.299167,-82.172775,2,1,5,2500,1990,200
2,2300,2015,3500,25000,10,52,34,15,20,0,0,0,34.83472,-92.258613,3,1,14,3019,1992,200
1,548,2022,12000,0,10,75,73,4,0,0,0,0,32.892001,-80.041811,4,1,49,7000,1992,200
1,600,2018,100,100,0.5,43,43,3,0,0,0,0,44.580276,-124.057777,4,1,445,5398,1994,200
1,1736,2018,20000,0,7,97,57,4,0,0,0,0,32.669998,-114.59333,4,1,91,9240,1995,200
4,158,2014,3500,20000,10,75,68,10,0,4,0,0,41.572223,-81.478057,4,1,19,5102,1999,200
1,1812,2015,0,0,10,63,39,3,0,1,0,0,47.989723,-117.420829,2,1,0,6100,2000,200
4,1501,2016,0,0,10,77,64,8,0,0,0,3,41.555557,-93.69139,4,1,66,9002,2000,200
1,2000,2021,0,0,10,10,3,7,0,0,0,0,40.130746,-83.754296,4,1,36,4400,2001,200
2,1643,2020,5000,0,10,86,64,10,14,0,0,0,42.288055,-89.136108,2,1,5,2540,2002,200
3,1808,2017,2200,0,10,9,0,20,28,1,1,0,43.090278,-88.178054,4,1,25,3010,2002,200
1,1800,2020,0,0,10,61,21,14,25,0,0,0,42.460556,-71.517776,4,1,15,2770,2003,200
2,2202,2019,0,0,10,68,57,12,0,0,0,0,32.770832,-98.042778,4,1,15.19999981,5996,2003,200
2,1200,2016,0,0,10,63,57,4,0,0,0,0,41.586944,-83.808052,4,1,45,4199,2006,200
2,1353,2018,25000,0,10,75,66,7,0,2,0,0,29.158611,-81.084999,4,1,28,3195,2007,200
1,1515,2014,1400,3100,10,66,59,10,14,0,0,1,28.776945,-81.235,4,1,4871,6647,2007,200
3,25,2013,0,0,10,14,-9,8,16,0,0,0,41.388053,-73.429725,4,1,90,4421,2008,200
1,1753,2017,0,0,10,64,34,3,0,0,0,0,34.606945,-120.075553,2,1,43.5,2803,2010,200
1,2200,2018,0,0,10,-6,21,3,0,0,0,0,34.761112,-106.745002,4,1,13,4332,2011,200
1,2300,2017,0,0,10,59,52,3,0,0,0,0,47.103889,-122.287223,4,1,21,3650,2012,200
3,1809,2016,3600,3600,10,90,72,12,16,3,0,0,29.659999,-95.289443,5,1,42,6000,2012,200
2,1707,2021,0,0,10,73,66,7,0,0,0,1,30.182056,-82.576861,4,1,93,8003,2013,200
2,2236,2017,25000,0,10,70,14,5,0,0,0,0,31.901666,-106.651107,4,1,2,400,2016,200
2,30,2021,0,0,10,45,12,4,0,0,0,0,33.818095,-111.89792,2,1,36,4029,2018,200
2,1815,2012,3800,0,10,72,52,9,0,0,0,0,26.373888,-80.104721,4,1,100,6276,1984,201
1,1539,2016,2700,3500,10,64,52,6,0,1,0,0,35.857498,-83.519721,4,1,8,5506,1953,205
3,2100,2020,2800,0,10,79,70,9,0,0,0,0,27.764999,-82.626945,4,1,36,3677,1997,205
2,2040,2015,2900,0,10,72,55,13,21,0,0,0,39.085556,-76.765274,4,1,73,3000,1967,210
2,1700,2018,17000,0,10,79,43,9,0,0,0,0,38.973331,-104.819999,4,1,65,4480,1967,210
3,1643,2019,1600,3800,10,43,36,11,0,0,1,2,40.451946,-105.01139,4,1,44.29999924,8500,1967,210
1,1655,2018,0,0,10,93,73,8,0,0,0,0,38.836112,-95.181945,6,2,4,3030,1970,210
1,1655,2018,0,0,10,93,73,8,0,0,0,0,38.836112,-95.181945,6,2,4,3030,1970,210
1,1900,2015,0,0,10,82,57,9,0,0,0,0,41.370555,-73.483055,4,2,6,4422,1970,210
1,1900,2015,0,0,10,82,57,9,0,0,0,0,41.370555,-73.483055,4,2,6,4422,1970,210
2,2045,2018,0,0,10,84,27,19,25,0,0,0,41.154445,-104.785003,4,1,21,9270,1976,210
1,2331,2016,0,0,10,82,70,4,0,0,1,0,38.072223,-85.233886,4,1,250,1750,1979,210
2,1717,2018,0,0,10,82,46,6,0,2,0,0,44.813331,-117.793891,4,1,56,5085,1979,210
4,1459,2016,3000,6000,10,57,54,9,0,4,0,0,30.356388,-96.106666,4,1,56,5003,2003,210
1,2128,2014,0,0,10,57,39,3,0,0,1,0,40.451946,-105.01139,4,1,7.5,8500,2005,210
2,1745,2021,0,0,10,72,28,13,20,1,1,0,39.305568,-120.15393,5,1,16,4654,2014,210
4,1825,2017,0,3200,10,0,0,9,14,0,0,0,35.213611,-84.79972,4,1,201,5500,2016,210
1,1600,2014,0,0,10,79,68,6,0,0,0,0,42.218612,-92.025833,2,1,65,2500,1990,212
1,1700,2013,4300,4300,10,66,61,5,0,0,0,1,40.764167,-75.604721,2,1,19,2455,1950,213
1,1810,2014,1900,2500,10,77,66,12,0,0,0,0,27.760278,-82.629165,2,1,67,2864,1951,213
1,1420,2019,0,0,10,79,70,6,0,0,0,0,37.333332,-91.966667,2,1,10,3500,1951,213
1,1700,2020,0,0,10,48,37,12,0,0,0,0,41.727871,-74.377376,2,1,59,3838,1951,213
1,2030,2017,4600,0,10,46,25,8,0,0,0,0,36.351665,-96.011947,4,1,25,3000,1957,213
2,1730,2013,0,0,10,66,36,4,0,0,0,1,29.359167,-99.177497,2,1,341,6002,1957,213
2,1920,2020,0,0,8,70,66,5,0,2,0,0,21.576944,-158.200561,2,1,120,9007,1979,213
2,2211,2020,0,9000,10,66,21,10,15,0,0,0,39.57,-104.849,4,1,2,10001,2019,215
2,2100,2021,0,0,10,73,19,4,17,0,0,0,39.320707,-120.14307,3,1,25,4654,2020,215
2,1430,2014,0,0,10,81,55,9,16,0,0,0,40.373611,-75.959167,2,1,10,6350,1941,220
3,2010,2016,2700,0,10,61,46,13,0,0,0,0,38.641387,-95.802497,2,1,26,2560,1942,220
2,2058,2017,0,2300,10,79,66,11,0,0,1,1,34.33889,-119.056114,2,1,22,2713,1942,220
2,1555,2012,0,0,10,64,36,3,0,0,0,0,33.161109,-84.361114,2,1,33,2400,1943,220
1,1500,2015,0,0,10,37,12,9,16,0,0,0,41.412498,-78.502502,2,1,16,4300,1943,220
1,1615,2015,0,0,10,54,23,3,0,0,0,0,43.642501,-111.929443,4,1,1,3500,1970,220
1,1340,2021,0,0,10,43,32,4,0,0,0,0,36.581011,-79.878105,4,1,40,3000,1973,220
1,1630,2020,0,0,10,70,50,10,0,0,0,1,36.840278,-119.869445,4,1,1.899999976,2473,1977,220
3,113,2016,11000,0,10,82,30,14,23,3,0,0,39.503887,-119.776664,4,1,15,6102,1977,220
4,2030,2017,1800,0,10,68,59,8,0,0,0,0,30.901388,-83.881385,6,2,100,6004,1981,220
4,2030,2017,1800,0,10,68,59,8,0,0,0,0,30.901388,-83.881385,6,2,100,6004,1981,220
2,1915,2022,3900,0,10,81,63,19,24,0,0,0,30.272472,-89.782554,7,2,18.89999962,5002,1983,220
2,1915,2022,3900,0,10,81,63,19,24,0,0,0,30.272472,-89.782554,7,2,18.89999962,5002,1983,220
4,1709,2014,0,1900,10,77,64,8,7,0,0,0,27.764165,-82.625,4,1,61,2864,1933,225
4,2100,2015,0,0,10,82,59,9,15,0,2,2,33.837501,-96.816108,4,1,19,3000,1947,225
4,1730,2020,0,0,10,89,0,11,19,0,0,1,27.642939,-82.520061,4,1,40,3120,1947,225
2,1915,2020,0,0,10,61,46,9,15,0,0,1,43.435343,-85.99581,4,1,11,3502,1949,225
1,1904,2021,0,25000,10,55,19,5,0,0,0,0,32.510928,-83.768981,4,1,5600,4999,1952,225
2,110,2018,0,0,10,91,61,9,16,0,0,0,30.498611,-97.969444,4,1,37,3808,1954,225
1,2130,2015,0,500,0.25,32,28,12,26,1,0,0,60.707221,-148.103607,4,1,53,6500,1955,225
1,2145,2014,0,0,10,64,46,15,0,0,1,0,36.8875,-121.416114,2,1,2,3150,1958,225
1,2030,2016,2700,5000,10,52,36,4,0,0,0,0,58.735,-157.021942,1,1,34,1950,1961,225
2,1402,2017,0,0,10,57,45,4,0,1,0,1,34.263889,-78.726943,4,1,70,5500,1966,225
2,128,2018,0,0,10,102,41,5,0,0,0,0,46.375,-117.010002,4,2,93,5000,1975,225
2,128,2018,0,0,10,102,41,5,0,0,0,0,46.375,-117.010002,4,2,93,5000,1975,225
1,1955,2013,2200,2900,10,73,61,9,0,1,0,0,35.250556,-120.665832,6,2,15,6100,1977,225
1,1955,2013,2200,2900,10,73,61,9,0,1,0,0,35.250556,-120.665832,6,2,15,6100,1977,225
3,1400,2016,0,0,10,28,25,4,0,0,0,0,37.891387,-111.463333,4,1,14,2100,1955,230
2,1330,2017,0,0,10,64,50,3,0,0,0,0,44.835556,-117.798332,4,1,9,3670,1955,230
2,2015,2016,0,0,10,90,25,15,0,0,0,2,35.151111,-118.01667,4,1,1,6027,1955,230
2,1450,2014,3000,0,10,82,70,6,0,2,0,0,42.962776,-70.83139,4,1,12,2100,1956,230
1,1315,2014,6000,25000,10,64,55,11,17,0,0,0,42.943332,-78.138336,4,1,30,2800,1957,230
1,2340,2020,0,0,10,64,0,10,15,0,0,0,32.80389,-111.58889,4,1,51,3901,1957,230
3,1445,2017,0,0,10,82,64,9,0,0,0,0,36.847499,-99.457496,4,1,17.70000076,4000,1957,230
1,2115,2022,0,0,10,90,64,17,22,0,0,0,33.6259,-97.1333,4,1,23,6000,1957,230
1,400,2013,600,25000,10,72,54,4,0,0,0,0,61.174167,-149.998062,4,1,25,10600,1957,230
2,2045,2014,0,0,10,93,73,9,19,0,0,0,34.832778,-83.409721,4,1,66,2800,1958,230
1,215,2018,0,8500,10,61,43,9,0,0,0,0,61.420555,-149.500549,4,1,14,4010,1958,230
2,2030,2014,0,0,10,72,21,4,0,0,0,0,43.575553,-116.520553,4,1,1,5000,1958,230
2,436,2018,6000,7500,10,48,34,9,0,0,0,2,40,-77,6,1,7,6701,1958,230
1,1826,2013,0,0,10,66,45,10,0,0,0,0,44.256668,-121.150001,4,1,60,7006,1958,230
2,2130,2021,0,0,10,88,48,8,0,0,0,0,47.841558,-116.25199,4,1,734,2200,1960,230
1,1624,2018,0,0,10,63,34,10,19,0,1,0,40.351112,-122.205276,4,1,25,3000,1960,230
1,1850,2021,0,0,10,77,55,24,38,0,0,0,48.997306,-100.04369,4,1,25,3006,1960,230
1,2210,2019,0,0,10,57,32,8,0,0,0,0,35.269721,-82.643608,4,1,13,2903,1961,230
1,1615,2013,0,5500,10,52,25,9,0,0,0,0,42.074443,-72.817497,4,1,25,1600,1962,230
1,45,2022,0,0,10,63,48,14,19,0,0,0,38.257793,-122.60532,4,1,4815,3600,1965,230
1,645,2014,5000,0,20,63,45,11,0,0,0,0,64.546669,-149.06694,4,1,14,3601,1965,230
1,2300,2014,6000,9500,10,66,55,10,20,0,0,1,40.389167,-75.290557,4,2,14,4215,1966,230
2,2015,2015,2800,0,10,79,66,3,0,0,0,0,38.127498,-91.769447,4,1,21.29999924,5500,1968,230
1,2030,2013,0,0,10,81,34,3,0,0,0,0,31.839729,-106.680145,4,1,20,8500,1968,230
3,110,2022,0,0,10,77,54,7,0,0,0,2,37.744206,-87.165038,4,1,225,8000,1970,230
2,2010,2013,0,25000,10,59,43,4,0,0,0,0,29.78861,-90.409164,4,1,7,7001,1971,230
1,1800,2013,0,4700,10,75,48,7,0,0,0,0,37.131668,-76.492774,4,1,12,8003,1973,230
2,2305,2021,12000,0,10,55,37,8,15,0,0,0,48.16075,-122.15902,6,1,65,3498,1974,230
2,1400,2019,2000,8000,10,84,75,7,0,0,0,0,27.266666,-80.85028,4,1,5579,5000,1974,230
2,2015,2020,0,0,10,63,30,4,0,0,0,0,39.713593,-104.19384,4,1,31.60000038,2500,1975,230
1,1630,2020,0,5000,10,36,12,13,23,0,0,0,40.258777,-75.673808,4,1,47,2704,1975,230
2,1915,2016,10000,25000,10,48,45,11,0,0,1,0,44.466388,-73.151664,4,1,34,4112,1975,230
1,1303,2017,0,0,10,73,57,8,0,0,0,0,42.782501,-71.514167,4,1,60,6000,1975,230
1,58,2015,0,0,10,63,46,5,0,1,0,0,39.323612,-93.966392,4,1,42,2400,1978,230
3,2000,2018,0,0,8,79,52,9,0,0,0,0,31.410833,-86.089996,4,1,10,3050,1978,230
1,1930,2015,0,0,10,93,43,12,16,0,0,0,33.828887,-116.506942,4,1,112,10000,1978,230
1,255,2015,6000,0,10,82,46,13,0,0,0,0,36.735553,-119.823608,4,1,47,3627,1980,230
2,1702,2015,0,0,10,32,27,11,0,0,0,0,35.615554,-106.091667,4,1,15,8366,1981,230
2,535,2022,4500,10000,10,70,45,5,0,0,0,0,61.250719,-149.82003,4,1,11,10000,1981,230
1,1430,2022,0,0,10,66,39,13,20,0,0,0,32.460472,-85.680028,4,1,31.39999962,5005,1985,230
1,1635,2015,0,0,10,63,32,3,0,0,0,0,39.192222,-119.732498,2,1,8,6100,1986,230
2,1733,2020,2100,2800,10,79,79,7,0,0,0,0,25.997499,-80.241668,4,1,50.20000076,3255,2000,230
2,145,2016,0,200,1.5,64,64,7,0,2,0,0,30.678611,-88.26361,4,1,61,8502,2006,230
3,2200,2018,14000,18000,10,88,55,7,0,0,1,2,42.79861,-77.842498,4,1,83,4695,2007,230
3,415,2013,0,1100,9,63,55,5,0,0,0,0,32.809444,-117.137222,4,1,32,4577,2010,230
2,1515,2018,0,0,10,81,63,8,0,0,0,2,39.796112,-76.646942,4,1,18,1000,2003,232
1,107,2020,6500,7500,10,64,54,14,28,1,0,0,47.205601,-94.42264,4,1,53,0,1964,235
1,1902,2014,0,0,10,90,0,5,10,0,1,0,33.284442,-116.669723,1,1,83,3500,1964,235
1,25,2020,0,0,10,45,28,3,0,0,0,1,40.120973,-76.29914,4,1,5,4102,1965,235
1,1803,2019,0,0,10,30,10,7,0,0,0,0,38.230834,-85.657775,4,1,170,4358,1965,235
1,2000,2022,0,0,10,70,23,7,0,0,0,0,34.5878,-92.4841,1,1,2,5002,1965,235
3,1530,2021,0,0,10,64,30,6,0,0,0,2,34.848814,-111.78996,4,1,50,5132,1966,235
2,1535,2017,4700,0,10,66,45,3,0,0,0,2,30.626667,-88.068054,4,1,3,9618,1966,235
1,1650,2018,4400,0,10,88,66,5,0,0,0,0,42.02222,-70.837219,1,1,69,1760,1968,235
2,1620,2014,0,8500,10,48,30,4,0,0,0,0,44.109722,-72.823608,1,1,20,2575,1969,235
2,156,2022,0,0,10,73,55,9,0,0,0,0,37.082876,-121.59745,4,1,50.09999847,3095,1975,235
1,2050,2022,0,0,10,100,55,11,20,0,0,1,32.04,-102.1,4,1,40,5571,1975,235
1,2316,2020,0,0,10,79,61,6,0,0,0,0,38.847221,-94.737777,4,1,1,4098,1976,235
1,2000,2013,0,0,10,34,10,20,0,0,0,0,41.589721,-109.058891,4,1,74.91999817,10000,1976,235
2,1725,2017,0,4700,10,72,52,5,0,0,0,0,35.660831,-80.789443,4,1,19,1700,1978,235
1,1435,2020,1600,0,10,82,70,6,0,0,0,0,30.138889,-92.333335,4,1,35,2400,1978,235
1,1710,2017,3500,5500,10,88,73,4,0,0,0,0,27.976667,-82.758888,4,1,44,4108,1978,235
1,1506,2016,0,0,10,90,63,3,0,0,0,0,30.181943,-82.576942,4,1,5,8003,1978,235
2,1515,2015,0,0,10,79,63,6,0,0,0,0,28.776945,-81.235,4,1,86,11002,1978,235
1,130,2018,0,0,10,77,45,6,0,0,0,1,46.309444,-116.964447,4,1,749,2000,1979,235
1,1730,2018,0,0,10,91,70,18,23,0,0,0,39.471111,-98.12889,4,1,3,2381,1979,235
1,1718,2014,3700,0,10,79,66,13,0,0,0,0,27.655555,-80.418052,4,1,85,4974,1979,235
2,1830,2014,4700,7000,10,79,61,8,0,0,0,0,40.72861,-73.41333,4,1,150,6833,1979,235
3,1242,2017,0,400,10,50,48,7,0,3,0,0,48.064723,-96.256942,4,1,67,6504,1981,235
1,2135,2012,0,0,10,57,30,9,0,0,0,0,48.61222,-123.138336,4,1,7,3593,1985,235
1,1752,2023,0,0,10,46,36,4,0,0,0,0,38.70422,-107.80556,4,1,8,1240,1996,235
2,2020,2015,2600,0,10,54,39,4,0,0,0,0,62.321666,-150.093887,4,1,6,3500,1997,235
2,2035,2022,0,0,10,32,32,16,23,0,0,0,37.387361,-83.261611,4,1,42,3246,2010,235
3,2109,2016,7500,0,10,82,73,9,0,0,0,0,26.918888,-81.990837,4,1,78,7193,1980,236
2,1930,2020,0,0,10,82,75,5,0,0,0,2,32.153331,-94.799446,2,1,1,4006,1940,240
5,1937,2014,4800,0,10,66,45,16,21,3,0,1,39.410831,-77.382499,4,1,20,3600,2004,245
3,2256,2019,25000,0,10,66,43,5,0,0,0,3,29.377777,-98.476387,4,1,1239,4128,2010,245
2,2130,2019,0,0,10,84,75,13,0,0,0,2,29.959167,-81.339721,4,1,60,7997,1958,250
4,1800,2018,2100,0,10,77,70,7,0,0,0,1,44.665554,-83.30722,4,1,76,2140,1959,250
2,7,2018,0,0,10,81,79,5,0,2,0,0,29.656389,-81.688613,4,1,14,3510,1959,250
1,1830,2020,0,3800,10,79,61,5,0,0,0,0,36.699184,-78.899894,4,1,10,4003,1959,250
2,1600,2014,0,0,10,84,72,7,0,0,0,2,31.454721,-87.361663,4,1,21,6028,1959,250
2,1810,2020,15000,0,10,72,50,6,0,0,0,0,29.501098,-97.995338,4,1,0,1925,1960,250
2,2300,2013,11000,11000,5,48,45,4,0,0,0,0,43.980556,-124.110557,4,1,3,3000,1960,250
2,1500,2020,13000,0,10,66,59,11,0,0,0,0,38.748675,-76.955791,4,1,3.400000095,2600,1961,250
1,1800,2014,3600,5000,9,52,50,15,0,1,0,0,40.076667,-123.820556,4,1,100,3050,1961,250
2,2035,2018,0,0,10,88,36,8,0,0,0,2,34.111389,-117.68722,4,1,49,3863,1961,250
4,1845,2020,5000,0,10,95,72,5,21,3,1,0,30.71567,-96.331323,4,1,6.739999771,4000,1961,250
2,1822,2020,3100,0,10,55,43,7,0,0,0,0,35.416667,-80.150833,6,2,0,5499,1962,250
2,1822,2020,3100,0,10,55,43,7,0,0,0,0,35.416667,-80.150833,6,2,0,5499,1962,250
1,2150,2016,5500,0,10,75,52,10,0,0,0,1,43.333332,-89.520835,1,1,70,2500,1963,250
2,1845,2016,0,0,10,52,34,8,0,0,0,2,40.758888,-87.437774,4,1,4131,4004,1963,250
2,250,2014,0,0,10,75,66,3,0,0,0,0,28.473611,-82.455558,4,1,5,7002,1964,250
2,2315,2014,0,0,10,64,54,5,0,0,0,0,34.21389,-119.089996,3,2,67,6013,1966,250
2,2315,2014,0,0,10,64,54,5,0,0,0,0,34.21389,-119.089996,3,2,67,6013,1966,250
4,1745,2014,0,0,10,81,54,3,0,0,0,0,40.986667,-75.995002,6,2,11,4898,1968,250
3,1537,2015,1800,2700,10,79,73,8,0,0,3,0,25.897222,-80.089164,4,1,7,6800,1968,250
2,2130,2021,12000,0,10,73,32,10,16,0,2,0,34.263778,-116.85602,4,1,5,5850,1972,250
4,1817,2017,2400,0,10,88,75,17,0,1,2,1,18.460277,-65.972778,6,2,95,10400,1975,250
