ev_year,ev_month,apt_dist,ev_country,light_cond,sky_cond_nonceil,wind_vel_kts,gust_kts,altimeter,vis_sm,wx_dew_pt,inj_tot_f,inj_tot_s,inj_tot_m,acft_make,wx_temp,acft_model,acft_category,homebuilt,total_seats,num_eng,afm_hrs_last_insp,second_pilot,damage,acft_fire,acft_expl,flt_plan_filed,eng_type,eng_mfgr,eng_model,power_units,carb_fuel_injection
2017,2,0,VG,,,,0,0,,0,0,0,0,CESSNA,0,402C,AIR,N,,2,,,SUBS,NONE,NONE,,REC,Continental,TSIO-520-VB,325,FINJ
2017,2,0,VG,,,,0,0,,0,0,0,0,CESSNA,0,402C,AIR,N,,2,,,SUBS,NONE,NONE,,REC,Continental,TSIO-520-VB,325,FINJ
2017,2,0,USA,DAYL,CLER,8,0,30.09000015,10,46,1,0,0,MACLEOD,57,HOMEBUILT,AIR,Y,1,1,,N,DEST,NONE,NONE,NONE,REC,Continental,A-65-9,65,CARB
2017,2,0,USA,DAYL,,,0,29.76000023,,55,0,0,0,BEECH,55,F90,AIR,N,7,2,,N,SUBS,NONE,NONE,IFR,TP,Pratt & Whitney,PT6A/60A,750,
2017,2,0,USA,DAYL,,,0,29.76000023,,55,0,0,0,BEECH,55,F90,AIR,N,7,2,,N,SUBS,NONE,NONE,IFR,TP,Pratt & Whitney,PT6A/60A,750,
2016,9,0,GT,,,,0,0,,0,0,0,0,CESSNA,0,P210N,AIR,N,,1,,,SUBS,NONE,NONE,,TP,Rolls Royce,M250-B17F,450,
2017,2,0,USA,NDRK,CLER,3,0,29.95000076,10,43,0,0,0,ROBINSON HELICOPTER,57,R44,HELI,N,1,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-540-F1B5,235,CARB
2017,2,50,USA,DAYL,FEW,,0,30,10,41,0,1,0,BOMBARDIER INC,54,DHC 8 311,AIR,N,55,1,,Y,,NONE,NONE,IFR,TP,P&W CANADA,PW123,,
2017,2,50,USA,DAYL,FEW,,0,30,10,41,0,1,0,BOMBARDIER INC,54,DHC 8 311,AIR,N,55,1,,Y,,NONE,NONE,IFR,TP,P&W CANADA,PW123,,
2017,2,0,USA,DAYL,CLER,9,0,30.17000008,5,48,0,0,0,STINSON,57,108,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,FRANKLIN,6A4165 SERIES,165,CARB
2017,2,0,USA,DAYL,FEW,5,0,29.62000084,10,0,0,0,0,CESSNA,7,A185,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-520-D24,300,FINJ
2017,2,0,USA,DAYL,SCAT,3,0,0,10,30,0,1,0,BEECH,36,A23,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-346A,165,FINJ
2017,2,1,USA,NITE,FEW,19,0,29.97999954,10,39,0,0,0,EMBRAER S A,61,ERJ 170-200 LR,AIR,N,88,2,,Y,,NONE,NONE,IFR,TF,GE,CF34-8E5,14510,
2017,2,1,USA,NITE,FEW,19,0,29.97999954,10,39,0,0,0,EMBRAER S A,61,ERJ 170-200 LR,AIR,N,88,2,,Y,,NONE,NONE,IFR,TF,GE,CF34-8E5,14510,
2017,2,1,USA,NITE,FEW,19,0,29.97999954,10,39,0,0,0,Airbus,61,A320,AIR,N,,2,,Y,,NONE,NONE,IFR,TF,Cfm Intl,CFM56-5B4/P,12010,
2017,2,1,USA,NITE,FEW,19,0,29.97999954,10,39,0,0,0,Airbus,61,A320,AIR,N,,2,,Y,,NONE,NONE,IFR,TF,Cfm Intl,CFM56-5B4/P,12010,
2017,2,0,USA,DAYL,CLER,5,0,29.79999924,10,48,0,2,0,AEROSTAR ACFT CORP OF TEXAS,64,M20E,AIR,N,4,1,13.14000034,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-360-A1A,200,FINJ
2017,2,0,USA,NITE,,8,0,29.96999931,,0,0,0,0,BOEING,72,737 76N,AIR,N,151,2,,Y,,NONE,NONE,IFR,TF,CFM INTL,CFM56-7B22,24000,
2017,2,0,USA,NITE,,8,0,29.96999931,,0,0,0,0,BOEING,72,737 76N,AIR,N,151,2,,Y,,NONE,NONE,IFR,TF,CFM INTL,CFM56-7B22,24000,
2017,2,0,USA,NITE,FEW,7,0,29.84000015,15,54,0,1,1,ROBINSON HELICOPTER,68,R44,HELI,N,4,1,6,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-540 SERIES,225,CARB
2017,2,0,USA,NITE,CLER,9,0,29.85000038,10,52,0,0,0,CESSNA,66,T337,AIR,N,4,2,,N,SUBS,NONE,NONE,NONE,REC,Continental,TSIO-360-CB6B,225,FINJ
2017,2,0,USA,NITE,CLER,9,0,29.85000038,10,52,0,0,0,CESSNA,66,T337,AIR,N,4,2,,N,SUBS,NONE,NONE,NONE,REC,Continental,TSIO-360-CB5,225,FINJ
2017,2,0,USA,DAYL,,12,16,29.96999931,10,21,0,0,2,BEECH,36,A36TC,AIR,N,6,1,,N,SUBS,NONE,NONE,,REC,Continental,TSIO 520,,FINJ
2017,2,0,USA,DAYL,CLER,5,0,29.87999916,10,34,0,0,0,CESSNA,68,172N,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,160,CARB
2017,2,0,USA,DAYL,CLER,10,21,29.81999969,10,50,0,0,0,CESSNA,68,120,AIR,N,2,1,,N,SUBS,NONE,NONE,VFR,REC,CONT MOTOR,O-200-A,100,CARB
2017,2,1,USA,DAWN,SCAT,6,0,29.79000092,6,66,0,2,0,CIRRUS,66,SR20,AIR,N,4,1,,N,SUBS,NONE,NONE,IFR,REC,Continental,IO-360,,FINJ
2017,2,0,USA,DAYL,,6,0,29.79999924,10,66,0,0,0,CESSNA,79,172,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 H2AD,160,CARB
2017,2,0,USA,DAYL,SCAT,,0,29.79999924,10,54,0,1,0,BALLOON WORKS,73,FIREFLY 7,BALL,N,,1,,Y,,NONE,NONE,NONE,NONE,Balloon Works,T3-017(burner,,
2017,2,0,USA,DAYL,FEW,21,27,29.95999908,10,16,2,1,0,RYAN,41,NAVION,AIR,N,4,1,,Y,DEST,GRD,NONE,NONE,REC,Continental,TSIO-520-UB4A,300,CARB
2017,2,0,USA,DAYL,CLER,6,0,29.93000031,10,68,0,0,0,SOCATA,73,TB20,AIR,N,4,1,2983,N,SUBS,NONE,NONE,IFR,REC,LYCOMING,IO-540-C4050,250,FINJ
2017,2,0,USA,DAYL,CLER,5,0,29.68000031,10,16,2,0,0,CESSNA,19,172S,AIR,N,2,1,52,Y,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-360-L2A,180,FINJ
2017,2,1,USA,DAYL,SCAT,,0,29.80999947,2,52,4,1,0,CESSNA,52,T310Q,AIR,N,5,2,,Y,DEST,GRD,NONE,IFR,REC,"Continental Motors, Inc.",TSIO-520 J,310,FINJ
2017,2,1,USA,DAYL,SCAT,,0,29.80999947,2,52,4,1,0,CESSNA,52,T310Q,AIR,N,5,2,,Y,DEST,GRD,NONE,IFR,REC,"Continental Motors, Inc.",TSIO-520 J,310,FINJ
2017,2,0,USA,NDRK,FEW,,0,29.97999954,10,21,3,0,0,CESSNA,27,172,AIR,N,4,1,133,N,SUBS,NONE,NONE,NONE,REC,Continental Motors,O-300-D,145,CARB
2017,2,30,USA,DAYL,FEW,3,0,30.13999939,10,28,0,0,2,GUARINO,50,Vans,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Subaru,H6,190,FINJ
2017,2,0,USA,DAYL,,8,0,29.69000053,,28,0,0,0,SOCATA,30,TBM700,AIR,N,6,1,,N,SUBS,NONE,NONE,IFR,TP,P&W Canada,PT6A-64,700,
2017,2,0,USA,DAYL,SCAT,12,17,30.12000084,5,70,1,0,0,BELL,75,407,HELI,N,6,1,680,N,DEST,NONE,NONE,CVFR,TS,ALLISON,250-C47,650,FINJ
2017,2,0,USA,DAYL,FEW,7,0,30.29000092,10,25,0,1,0,BELL-TRANSWORLD HELICOPTERS,52,47D1,HELI,N,3,1,,N,SUBS,NONE,NONE,,REC,FRANKLIN,6V535A,210,CARB
2017,2,1,USA,DAYL,SCAT,4,0,30.35000038,10,28,1,0,0,LAVENDER ALAN P,55,SONEX,AIR,Y,2,1,28,N,SUBS,IFLT,NONE,NONE,REC,Jabiru,3300L,120,CARB
2017,2,0,USA,DAYL,,,0,30.20000076,,9,0,0,0,PIPER,12,PA22,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,150,CARB
2017,2,0,USA,DAYL,CLER,7,0,29.52000046,10,25,0,0,0,ROBINSON HELICOPTER,39,R22 BETA,HELI,N,,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-3660-J2A,145,CARB
2017,2,0,USA,NDRK,CLER,,0,30.09000015,10,14,0,0,0,CESSNA,36,152,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-235-L2C,110,CARB
2017,2,0,USA,DAYL,SCAT,14,22,30.03000069,10,63,0,0,0,AIR TRACTOR INC,82,AT 802,AIR,N,1,1,,N,SUBS,GRD,NONE,VFR,TP,P&W Canada,PT6A-67AG,1300,
2017,2,0,USA,DAYL,FEW,11,19,29.78000069,10,30,0,0,0,EUROCOPTER,54,EC130,HELI,N,8,1,,N,SUBS,NONE,NONE,CVFR,TS,Turbomeca,ARRIEL 2B1,747,
2017,2,0,NZ,,,,0,0,,0,0,1,0,Hughes,0,369E,HELI,N,,1,,,SUBS,UNK,UNK,,TS,Rolls Royce,M250-C20B,,
2017,2,0,USA,DUSK,OVCT,8,0,29.54000092,2.5,28,0,0,0,CESSNA,28,340A,AIR,N,6,2,,N,SUBS,NONE,NONE,IFR,REC,CONT MOTOR,TSIO-520 NB,335,FINJ
2017,2,0,USA,DUSK,OVCT,8,0,29.54000092,2.5,28,0,0,0,CESSNA,28,340A,AIR,N,6,2,,N,SUBS,NONE,NONE,IFR,REC,CONT MOTOR,TSIO-520 NB,335,FINJ
2017,2,1,USA,DAYL,CLER,7,0,30.06999969,10,39,0,0,1,BEECH,64,F33A,AIR,N,,,11,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-550-B4F,300,FINJ
2017,3,0,USA,DAYL,CLER,,0,30.14999962,10,68,0,0,0,CESSNA,75,172S,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO-360-L2A,160,FINJ
2017,2,0,JO,,,,0,0,,0,0,0,0,BOEING,0,767 33A,AIR,N,,2,,,SUBS,NONE,NONE,,TF,GE,CF6-80C2B6F,24995,
2017,2,0,JO,,,,0,0,,0,0,0,0,BOEING,0,767 33A,AIR,N,,2,,,SUBS,NONE,NONE,,TF,GE,CF6-80C2B6F,24995,
2017,3,0,USA,DAYL,CLER,,0,30.42000008,10,41,0,0,0,BELL,54,206B,HELI,N,,1,20,N,SUBS,NONE,NONE,NONE,TS,ROLLS-ROYCE,250-C20B,420,
2017,2,0,USA,DAYL,CLER,3,0,30.20000076,10,46,0,0,0,PIPER,66,PA 28R,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,IO360-C1C6,200,FINJ
2017,2,0,USA,DAYL,,14,0,29.79000092,5,64,0,0,1,ROBINSON HELICOPTER COMPANY,72,R44,HELI,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,IO-540-AE1A5,245,FINJ
2017,2,1,USA,DAYL,,4,0,29.93000031,10,41,0,0,0,PIPER,59,PA28,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-360 SERIES,,CARB
2017,3,0,USA,DAYL,,10,0,30.12000084,10,66,0,0,0,XTREMEAIR GMBH,81,XA42,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,AEIO-580-B1A,315,FINJ
2017,3,0,USA,DAYL,CLER,4,0,30.39999962,10,16,0,1,0,BELLANCA,45,17-30A,AIR,N,4,1,1,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,IO 520 SERIES,285,FINJ
2017,3,0,USA,DAYL,,7,0,30.09000015,10,66,0,0,0,CESSNA,84,340,AIR,N,6,2,1,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,TSIO-520-NB,310,FINJ
2017,3,0,USA,DAYL,,7,0,30.09000015,10,66,0,0,0,CESSNA,84,340,AIR,N,6,2,1,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,TSIO-520-NB,310,FINJ
2017,3,0,USA,DAYL,CLER,4,0,30.35000038,10,34,0,0,1,MAULE,61,MX7,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360-C4F,180,CARB
2017,2,0,USA,DAYL,SCAT,3,0,30.20000076,10,57,0,0,0,CESSNA,57,152,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-235,115,CARB
2017,3,0,USA,DAYL,,14,23,29.45000076,2,30,0,0,2,BEECH,36,G18,AIR,N,2,2,,N,SUBS,,NONE,IFR,REC,Pratt and Whitney,R-985-AN-14B,450,CARB
2017,3,0,USA,DAYL,,14,23,29.45000076,2,30,0,0,2,BEECH,36,G18,AIR,N,2,2,,N,SUBS,,NONE,IFR,REC,Pratt and Whitney,R-985-AN-14B,450,CARB
2017,3,0,USA,NITE,CLER,,0,30.54000092,10,5,1,0,0,CESSNA,37,421,AIR,N,7,2,30,N,SUBS,GRD,NONE,VFR,REC,CONT MOTOR,GTSIO-520-D21,340,FINJ
2017,3,0,USA,NITE,CLER,,0,30.54000092,10,5,1,0,0,CESSNA,37,421,AIR,N,7,2,30,N,SUBS,GRD,NONE,VFR,REC,CONT MOTOR,GTSIO-520-H,340,FINJ
2017,3,28,USA,DAYL,CLER,10,20,30.37999916,10,46,2,0,0,BEECH,75,B 60,AIR,N,,2,,Y,DEST,GRD,NONE,NONE,REC,Lycoming,TIO-541-E1C4,380,FINJ
2017,3,28,USA,DAYL,CLER,10,20,30.37999916,10,46,2,0,0,BEECH,75,B 60,AIR,N,,2,,Y,DEST,GRD,NONE,NONE,REC,Lycoming,TIO-541-E1C4,380,FINJ
2017,3,0,USA,DAYL,CLER,4,0,30.68000031,10,-2,0,0,2,CESSNA,18,150J,AIR,N,2,1,,Y,SUBS,NONE,NONE,NONE,REC,Continental,O-200A,100,CARB
2017,3,0,USA,DUSK,SCAT,3,0,30.38999939,10,21,0,1,0,CESSNA,55,162,AIR,N,2,1,,N,,NONE,NONE,NONE,REC,Continental,O-200-D,100,CARB
2017,3,0,USA,DAYL,CLER,13,0,30.44000053,10,21,0,0,0,MAULE,55,M5,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,O-360-CIF,180,CARB
2017,3,1,USA,DAYL,,12,16,30.25,10,21,0,1,0,JUDE MIKE C,27,SIDE WINDER,AIR,Y,2,1,,N,SUBS,NONE,NONE,,REC,General Motors,346cc LSI,180,FINJ
2017,3,0,USA,DAYL,CLER,3,0,30.39999962,10,41,0,0,1,Smith Douglas J.,55,Sonex,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Jabiru,3300A,,CARB
2017,3,0,USA,NDRK,CLER,9,0,30.38999939,10,21,0,0,0,CESSNA,52,182,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,Continental,O-470-R55,235,CARB
2017,2,0,USA,DAYL,,6,0,29.95000076,10,39,0,0,0,STUMP GREAT LAKES,57,2T 1A,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Franklin,6A-350-C2,215,CARB
2017,3,0,USA,DAYL,,,0,30.45000076,10,27,0,0,0,CESSNA,41,152,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-235 SERIES,110,CARB
2017,3,0,USA,DAYL,UNK,13,28,29.42000008,,7,0,0,0,CESSNA,16,172,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-300-D,130,CARB
2017,3,0,USA,NDRK,OVCT,,0,30.47999954,10,-8,1,0,0,CESSNA,-6,R172K,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,IO-360-K,210,FINJ
2017,3,0,USA,DAYL,CLER,5,0,30.39999962,10,18,0,1,0,AERO COMMANDER,64,S2R,AIR,N,1,1,,N,SUBS,GRD,NONE,NONE,REC,Pratt and Whitney,R1340-53H1-G,600,FINJ
2017,2,0,USA,DAYL,SCAT,8,0,29.95999908,2,39,0,0,0,BEECH,45,C90A,AIR,N,7,2,75,N,SUBS,NONE,NONE,IFR,TP,Pratt & Whitney Canada,PT6A-21,550,
2017,2,0,USA,DAYL,SCAT,8,0,29.95999908,2,39,0,0,0,BEECH,45,C90A,AIR,N,7,2,75,N,SUBS,NONE,NONE,IFR,TP,Pratt & Whitney Canada,PT6A-21,550,
2017,3,0,USA,DAYL,SCAT,31,38,29.70000076,8,25,0,0,2,LANCAIR COMPANY,55,Columbia 400,AIR,N,4,1,,N,SUBS,NONE,NONE,IFR,REC,CONT MOTOR,TSIO-550-C5,310,FINJ
2017,2,1,USA,DAYL,CLER,15,23,29.62999916,10,43,0,1,1,PIPER,63,PA 28R-200,AIR,N,4,1,,Y,SUBS,NONE,NONE,NONE,REC,LYCOMING,I0360 SER,200,FINJ
2017,3,0,USA,DAYL,CLER,,0,30.12000084,10,25,0,0,0,MOONEY,46,M20F,AIR,N,,1,,N,SUBS,NONE,NONE,,REC,LYCOMING,IO-360-A1A,200,FINJ
2017,3,0,USA,DAYL,,7,0,30.30999947,10,61,0,0,0,AEROTEK,72,PITTS S-2A,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Lycoming,AEIO-360-AIE,200,FINJ
2017,3,0,USA,DAYL,CLER,4,0,30.29000092,10,23,1,0,0,QUICKSILVER,50,MXL II,AIR,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,582,65,CARB
2017,2,0,USA,DAYL,CLER,5,0,0,20,0,0,2,0,HUGHES,79,369A,HELI,N,2,1,400,N,SUBS,NONE,NONE,NONE,TS,ALLISON,250-C10D,317,
2017,2,0,USA,DAYL,SCAT,6,12,29.95000076,8,66,0,0,0,EUROCOPTER,73,AS 350,HELI,N,6,1,59,Y,SUBS,IFLT,NONE,NONE,TS,Turbomeca,Arriel 2B,871,
2017,3,0,USA,DAYL,FEW,9,0,30.18000031,10,16,1,0,0,JORDAN BRUCE C,70,PITTS S2E,AIR,Y,2,1,4,N,SUBS,NONE,NONE,NONE,REC,Lycoming,HIO-360-D1A,190,FINJ
2017,3,0,USA,DAYL,CLER,35,50,0,10,12,0,0,1,MCDONNELL DOUGLAS,52,MD80,AIR,N,155,2,,Y,SUBS,NONE,NONE,IFR,TJ,PRATT AND WHITNEY,JT8D-219,,
2017,3,0,USA,DAYL,CLER,35,50,0,10,12,0,0,1,MCDONNELL DOUGLAS,52,MD80,AIR,N,155,2,,Y,SUBS,NONE,NONE,IFR,TJ,PRATT AND WHITNEY,JT8D-219,,
2017,3,0,DR,,,,0,0,,0,1,0,0,PIPER,0,PA25,AIR,N,,1,,N,DEST,UNK,UNK,,REC,LYCOMING,O-540 SERIES,250,
2017,3,0,USA,DAYL,CLER,3,0,30.29999924,10,45,0,2,0,GROB AIRCRAFT AG,72,G120TP-A,AIR,N,2,1,15,Y,SUBS,NONE,NONE,CVFR,TP,Rolls-Royce,M250-B17F,,
2017,1,0,USA,NITE,FEW,13,0,29.63999939,,28,0,0,0,BEECH,30,C 99,AIR,N,2,2,,Y,SUBS,NONE,NONE,IFR,TP,Pratt & Whitney Canada,PT6A-36,715,FINJ
2017,1,0,USA,NITE,FEW,13,0,29.63999939,,28,0,0,0,BEECH,30,C 99,AIR,N,2,2,,Y,SUBS,NONE,NONE,IFR,TP,Pratt & Whitney Canada,PT6A-36,715,FINJ
2017,3,0,USA,DAYL,CLER,14,21,30.01000023,10,19,0,1,0,PEDERSEN BJARNE MARTIN,61,SPORTSMAN GS-2,AIR,Y,4,1,,N,SUBS,NONE,NONE,NONE,REC,Continental,CD155,155,FINJ
2017,3,0,USA,DAYL,CLER,4,0,30.01000023,10,63,0,0,0,BURKHART GROB,75,G 109B,GLI,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Grob,2500,85,CARB
2017,3,0,USA,DAYL,CLER,14,19,30.06999969,10,19,0,0,1,JOHNSON JERRY,70,WAG AERO/SPT TRAINER,AIR,Y,2,1,,N,DEST,GRD,NONE,NONE,REC,Continental,85,85,CARB
2017,3,0,USA,DAYL,FEW,13,0,30.14999962,10,27,0,0,0,PIPER,70,AEROSTAR 602P,AIR,N,5,2,,,SUBS,NONE,NONE,IFR,REC,Lycoming,IO-540-AA1A5,350,FINJ
2017,3,0,USA,DAYL,FEW,13,0,30.14999962,10,27,0,0,0,PIPER,70,AEROSTAR 602P,AIR,N,5,2,,,SUBS,NONE,NONE,IFR,REC,Lycoming,IO-540-AA1A5,350,FINJ
2017,3,0,USA,DAYL,CLER,4,0,30.14999962,3,57,1,0,0,CHALLENGER,63,II,AIR,N,2,1,,N,SUBS,GRD,GRD,NONE,REC,ROTAX,503 DCDI,50,CARB
2017,3,1,USA,DAYL,CLER,5,0,30.04999924,10,63,0,0,0,PIPER,70,PA28,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,0-320 SERIES,140,CARB
2017,3,0,USA,DAYL,CLER,,0,30.30999947,10,1,0,0,1,KERNS KENNETH H,43,KENS WINGLESS WONDER,GYRO,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Subaru,2.5,165,CARB
2017,3,0,EI,,,,0,0,,0,0,2,0,ROBINSON HELICOPTER CO INC,0,ROBINSON R44 II,HELI,N,4,1,,,DEST,UNK,UNK,,REC,LYCOMING,IO-540-AE1A5,0,FINJ
2017,3,1,USA,DAYL,,8,0,30.04000092,5,57,0,0,0,CSP LEASING LLC,66,CAVALON,GYRO,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,914,115,CARB
2017,3,0,USA,DAYL,,11,15,30.21999931,10,41,0,0,0,PIPISTREL DOO AJDOVSCINA,43,VIRUS,GLI,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,912 ULS,100,CARB
2017,3,0,USA,DAYL,FEW,8,0,30.20000076,10,25,0,0,0,CESSNA,46,182,AIR,N,4,1,25,N,SUBS,NONE,NONE,NONE,REC,CONT MOTOR,O-470-L,213,CARB
2017,2,0,USA,DAYL,,5,0,28.96999931,3,14,0,0,0,PIPER,18,PA22,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,150,CARB
2017,3,0,USA,DAYL,,12,19,30.25,7,16,1,0,0,MCDONNELL DOUGLAS HELI CO,27,369FF,HELI,N,4,1,,N,DEST,NONE,NONE,NONE,TS,Rolls Royce,M250-C30M,650,
2017,3,0,USA,DAYL,CLER,12,20,29.47999954,10,-2,0,0,0,PIPER,27,PA 12,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320 SERIES,160,CARB
2017,3,0,USA,DAYL,CLER,5,0,30.25,10,46,0,0,0,CESSNA,61,172,AIR,N,4,1,,N,SUBS,NONE,NONE,NONE,REC,LYCOMING,O-320-D2G,160,CARB
2017,3,0,USA,NITE,CLER,3,0,29.92000008,9,45,0,0,0,PIPER,77,PA 28,AIR,N,4,1,,Y,SUBS,NONE,NONE,VFR,REC,LYCOMING,O-360-A4M,180,CARB
2017,3,0,CA,,,,0,0,,0,0,0,0,CESSNA,0,172P,AIR,N,4,1,,,SUBS,NONE,NONE,,REC,LYCOMING,O-320 SERIES,0,CARB
2017,3,0,USA,DAYL,,32,39,29.80999947,10,36,1,0,0,CESSNA,64,210B,AIR,N,4,1,1,N,DEST,NONE,NONE,NONE,REC,CONT MOTOR,I0-470 SERIES,260,FINJ
2017,3,0,USA,NITE,OVCT,,0,0,,0,0,1,0,MCDONNELL DOUGLAS,0,DC 9 83(MD-83),AIR,N,146,2,,Y,MINR,NONE,NONE,IFR,TF,Pratt & Whitney,JT8D-219,21000,
2017,3,0,USA,NITE,OVCT,,0,0,,0,0,1,0,MCDONNELL DOUGLAS,0,DC 9 83(MD-83),AIR,N,146,2,,Y,MINR,NONE,NONE,IFR,TF,Pratt & Whitney,JT8D-219,21000,
2017,3,0,AS,,,,0,0,,0,0,0,0,SAAB,0,340,AIR,N,,2,,,,NONE,NONE,,TP,General Electric,CT7-9B,1950,FINJ
2017,3,0,AS,,,,0,0,,0,0,0,0,SAAB,0,340,AIR,N,,2,,,,NONE,NONE,,TP,General Electric,CT7-9B,1950,FINJ
2017,3,0,USA,NDRK,FEW,7,0,30.04999924,10,45,0,0,0,SWEARINGEN,48,SA226,AIR,N,3,2,182,N,SUBS,NONE,NONE,IFR,TP,Honeywell,TPE-331-10UA,940,FINJ
2017,3,0,USA,NDRK,FEW,7,0,30.04999924,10,45,0,0,0,SWEARINGEN,48,SA226,AIR,N,3,2,182,N,SUBS,NONE,NONE,IFR,TP,Honeywell,TPE-331-10UA,940,FINJ
2017,3,0,USA,DAYL,CLER,6,0,30.26000023,10,23,0,0,1,DAVIS FRANK R,57,XENOS MOTORGLIDER,GLI,Y,2,1,,N,SUBS,NONE,NONE,NONE,REC,JABIRU,3300A,120,CARB
2017,3,0,USA,DAYL,CLER,,0,30.20000076,10,46,1,0,0,AIR TRACTOR INC,79,AT 602,AIR,N,1,1,,N,DEST,GRD,GRD,NONE,TP,Pratt & Whitney Canada,PT6A-60AG,1050,
2017,3,0,USA,DAYL,SCAT,6,0,29.97999954,10,70,0,0,2,CESSNA,81,208,AIR,N,10,1,,N,SUBS,NONE,NONE,NONE,TP,P&W,PT6A SER,675,
2017,3,0,USA,DAYL,CLER,39,51,29.95000076,10,1,0,0,0,CIRRUS DESIGN CORP,25,SR22,AIR,N,5,1,,N,SUBS,NONE,NONE,IFR,REC,Continental,TSIO-550-K1B,305,FINJ
2017,3,0,USA,DAYL,FEW,3,0,29.72999954,10,7,0,0,0,PIPER,19,PA 12,AIR,N,3,1,,N,SUBS,NONE,NONE,VFR,REC,LYCOMING,O-320 SERIES,150,CARB
2017,3,0,USA,DAYL,,,0,0,,0,0,0,0,DOUGLAS,0,DC 9 83,AIR,N,,2,,Y,,IFLT,NONE,UNK,TF,Pratt & Whitney,JT8D-200,,FINJ
2017,3,0,USA,DAYL,,,0,0,,0,0,0,0,DOUGLAS,0,DC 9 83,AIR,N,,2,,Y,,IFLT,NONE,UNK,TF,Pratt & Whitney,JT8D-200,,FINJ
2017,3,0,USA,DAYL,CLER,10,0,30.04000092,10,46,0,0,0,INIZIATIVE INDUSTRIALI ITALIAN,64,SKY ARROW 600 SPORT,AIR,N,2,1,,N,SUBS,NONE,NONE,NONE,REC,Rotax,,98,CARB
2017,3,0,USA,NITE,,6,0,29.86000061,10,36,0,0,0,BEECH,43,95B55,AIR,N,6,2,,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-470-L21,260,FINJ
2017,3,0,USA,NITE,,6,0,29.86000061,10,36,0,0,0,BEECH,43,95B55,AIR,N,6,2,,N,SUBS,NONE,NONE,NONE,REC,Continental,IO-470-L21B,260,FINJ
2017,3,0,USA,DAYL,SCAT,6,0,30.29000092,10,30,1,0,0,LUSCOMBE,45,8F,AIR,N,2,1,,N,,NONE,NONE,NONE,REC,Continental,C-90-18F,,CARB
2016,12,22,USA,DAYL,CLER,12,0,29.85000038,10,52,0,0,0,CESSNA,54,550,AIR,N,,2,,N,SUBS,NONE,NONE,IFR,TF,P&W CANADA,JT15D-4,2500,
